hhid,year,hhsize,depshare,maxeduc,index1,index2,buff,chicken,cow,duck,pig,incwage,incfish,incfarm,incskill,land,flood,floodmonths
383,2012,4,.25,3,-1.5620027,-.7079792,0,1,0,0,1,0,0,1,0,1,1,1.6666666
384,2012,7,.14285715,2,-1.5620027,-1.8497713,0,1,0,0,0,1,0,0,0,.039999999,0,0
384,2015,7,.14285715,6,-.26770446,-1.0194712,0,1,1,0,0,0,0,1,0,1.5,1.5,1.3333334
385,2012,6,.16666667,5,-1.3540927,1.2114986,1,1,1,1,0,1,0,0,0,4,3,.66666669
385,2015,5,.2,8,.89534432,-.081718534,0,1,1,0,0,0,0,1,0,10,10,1
386,2012,6,0,12,-1.3540927,.12255073,0,1,1,0,0,0,1,0,0,.5,.5,1.6666666
386,2015,5,.2,12,3.2807844,.28849649,0,1,1,0,0,0,0,1,0,3.0599999,3,0
387,2012,5,0,2,-1.3540927,-1.7000175,0,1,0,1,0,1,0,0,0,1,1,1
387,2015,5,0,12,.89534432,-.14703938,0,1,1,1,0,0,0,1,0,10,10,1
388,2012,5,0,2,-.20111838,-.9536171,1,0,0,1,0,1,0,0,0,1.09,1.09,1.6666666
388,2015,3,0,2,1.6646947,-.32152447,0,1,1,0,0,0,0,1,0,5,5,2
389,2012,5,.2,2,-.20111838,-.014265533,0,1,0,1,1,0,1,0,0,5,5,1
389,2015,7,.14285715,10,1.6646947,-.22993258,0,1,1,0,0,0,0,0,1,4,4,1
390,2012,3,0,2,-1.3540927,.41571921,1,1,1,1,0,0,1,0,0,3.05,2,1.3333334
390,2015,3,0,6,.96193039,-.43758976,0,1,1,0,0,0,0,1,0,4.4000001,4,1
391,2012,9,.11111111,14,-1.3540927,.52125698,1,1,0,0,0,0,0,1,0,3,2.5,1
391,2015,6,.16666667,14,1.6646947,-.69982654,0,1,1,1,1,0,0,0,1,3.01,3,1
392,2012,5,.2,14,-.20111838,.16598985,0,1,0,1,0,0,1,0,0,5.5,5,1.6666666
392,2015,6,.16666667,12,.89534432,-1.6288022,0,1,1,0,0,1,0,0,0,3.1500001,3,1
393,2012,7,.14285715,2,-1.3540927,3.6379793,1,1,1,1,0,0,0,1,0,2.0150001,2,1.6666666
393,2015,4,.25,9,1.4149714,.68700635,0,1,1,0,1,1,0,0,0,2.5,2.5,.66666669
394,2012,7,.14285715,2,-1.3540927,.44155636,1,1,1,0,1,0,1,0,0,1.505,1.5,.66666669
394,2015,4,0,9,-1.3540927,1.3190054,0,1,1,1,0,0,0,1,0,2.53,2.5,1
395,2012,4,0,2,-2.3313529,-1.9496483,0,1,0,0,0,1,0,0,0,.15000001,.15000001,.66666669
395,2015,4,0,12,1.4149714,.26217696,0,0,0,0,0,0,0,0,0,2.5,2.5,1.3333334
396,2012,5,.2,2,-1.3540927,.90319639,1,1,0,1,0,0,0,1,0,4,4,1.5
396,2015,7,.14285715,7,-.20111838,1.1260481,0,1,1,1,0,0,0,1,0,2.5,2.5,1
397,2012,5,.2,9,-2.397939,.94638276,0,0,1,1,0,0,0,1,0,1.5,1.5,.66666669
398,2012,4,.25,9,-.20111838,-1.3657291,0,1,0,0,0,1,0,0,0,1,1,1
398,2015,5,.2,7,2.1843216,.94696385,1,0,0,0,0,0,0,1,0,3.3,3,1.3333334
399,2012,5,.2,2,-.58474231,2.2294068,0,1,1,0,1,0,0,1,0,5.5,5,1.6666666
399,2015,4,.25,8,-.65132838,.35867536,0,1,1,0,0,1,0,0,0,.5,.5,1
400,2012,9,.11111111,14,-1.3540927,-1.5464427,0,1,0,0,0,0,1,0,0,.50999999,.5,.83333331
400,2015,6,.16666667,12,-.26770446,1.4629782,0,1,1,1,0,0,0,0,1,4.0799999,4,1
401,2012,7,.14285715,14,-1.3540927,-.97259146,1,1,1,1,0,0,0,1,0,.70499998,.69999999,1.3333334
401,2015,5,.2,10,2.5114341,-.63813841,0,1,0,1,0,0,0,0,0,15,15,.66666669
402,2012,8,.125,2,-1.3540927,.086317338,0,1,1,1,0,0,0,1,0,1.4,1,1
402,2015,9,.11111111,10,.68743438,-1.2982562,0,0,1,0,1,1,0,0,0,3.0150001,3,.66666669
403,2012,3,0,3,-1.3540927,-.77696776,1,1,1,0,0,0,1,0,0,2.0139999,2,1.3333334
403,2015,3,.33333334,6,3.2807844,1.0725354,0,1,1,0,0,0,0,1,0,4.0079999,4,.66666669
404,2012,4,0,7,-1.3540927,-1.7455536,0,1,0,0,0,0,0,0,0,0,0,0
405,2012,8,.125,2,-.20111838,.25824443,0,1,1,1,0,0,0,1,0,3.0209999,3,1.3333334
405,2015,6,.16666667,9,3.2807844,1.1751366,0,1,1,0,0,0,0,0,0,3,3,.66666669
406,2012,7,0,2,-1.3540927,2.7685144,0,1,1,0,0,0,0,1,0,2.75,2,1
406,2015,6,0,7,1.6646947,.85167366,0,1,1,0,0,0,0,1,0,6,6,2
407,2012,5,.2,2,-1.3540927,-1.2718748,0,1,1,0,0,0,0,1,0,.074000001,.044,1.6666666
407,2015,5,.2,9,3.2807844,2.7411678,0,1,1,1,1,0,0,0,0,3.24,3,1.3333334
408,2012,6,0,2,-.20111838,.23242527,1,1,0,1,0,0,0,1,0,.69999999,.69999999,1
408,2015,5,0,12,1.6646947,1.1802868,0,1,1,1,0,0,0,1,0,3,3,2
409,2012,6,.16666667,2,-.58474231,.731206,1,0,0,1,0,0,0,1,0,2.0999999,2,1
409,2015,7,.14285715,8,3.2807844,1.6042243,0,1,1,1,1,0,0,1,0,10,10,1
410,2012,5,.2,2,-.58474231,-1.4660248,0,1,0,0,1,0,1,0,0,1.22,1,1.3333334
410,2015,3,.33333334,7,2.5114341,.33696595,0,1,1,1,1,0,0,1,0,.5,.5,1
411,2012,5,.2,2,-1.3540927,-.59380472,0,1,0,1,0,0,1,0,0,5.0040002,4.0040002,2
411,2015,5,0,7,-1.4206787,-2.2299507,0,1,1,1,0,1,0,0,0,2.05,2,.33333334
412,2012,3,.33333334,2,-1.3540927,.70996416,0,1,1,0,0,0,0,1,0,8.0080004,5,.66666669
412,2015,3,.33333334,5,3.2807844,.54610193,0,1,0,0,0,0,0,1,0,2.52,2.5,1
413,2012,4,.25,2,-.20111838,2.4590421,1,1,0,1,0,0,1,0,0,2.5,2.5,1.6666666
413,2015,4,.25,5,1.6646947,-1.4872748,0,1,1,0,1,1,0,0,0,1,1,1
414,2012,5,.2,12,-1.3540927,-.27291811,0,1,1,0,1,0,0,1,0,2.01,2,1
414,2015,5,.2,14,1.6646947,-.90465111,0,1,1,1,0,0,0,0,1,3,3,1
415,2012,4,0,12,-1.3540927,.75759542,0,0,0,0,0,0,1,0,0,1,1,1
415,2015,7,.14285715,12,3.3473704,.49703857,0,1,1,1,1,1,0,0,0,3.0050001,3,1
416,2012,4,.25,2,-.20111838,1.440516,1,1,0,1,0,0,0,1,0,1.5,1.5,1.6666666
416,2015,4,.25,5,1.6646947,2.7017927,0,1,1,1,0,1,0,0,0,2,2,1
417,2012,4,.25,2,-1.3540927,.045071967,0,1,1,0,1,0,0,1,0,3.0050001,2.5,1
417,2015,4,.25,6,.89534432,.93215698,0,1,1,1,0,0,0,1,0,11.01,1,1
418,2012,5,0,4,-1.3540927,-1.511549,1,1,0,1,1,1,0,0,0,.64999998,.5,1
418,2015,4,0,7,-1.3540927,1.8977765,0,1,1,0,0,0,0,0,1,1.5,1.5,1.6666666
419,2012,5,.2,2,.56823194,-.55481279,1,1,0,0,1,0,0,1,0,1.3119999,1.3,1.6666666
420,2012,5,.2,2,-.58474231,1.2052747,1,1,0,1,0,0,0,1,0,2.0999999,2,1.3333334
420,2015,5,.2,8,-.65132838,-.75034553,0,1,1,0,1,0,0,1,0,1,1,1
421,2012,5,.2,9,.56823194,.18925181,0,1,1,1,1,0,0,1,0,6.1500001,4,1.6666666
421,2015,4,.25,7,.50164586,.17364137,1,0,0,1,0,1,0,0,0,.71999997,.69999999,1.3333334
422,2012,5,0,12,.56823194,-.79017341,0,1,1,0,0,0,0,1,0,3.4000001,.69999999,1.6666666
422,2015,5,0,12,3.2807844,3.8846662,0,1,1,0,1,0,0,1,0,1.51,1.5,1
423,2012,5,.2,12,-1.3540927,-.33471799,1,1,1,0,0,0,0,1,0,1,1,1.6666666
423,2015,5,.2,14,.89534432,4.4615688,0,1,1,1,1,0,0,1,0,1.53,1.5,.66666669
424,2012,9,.11111111,2,-.20111838,-.067250006,1,1,0,0,0,0,0,1,0,2.03,2,1.3333334
424,2015,7,.14285715,12,1.6646947,.84368366,0,1,1,1,1,0,0,1,0,3.4000001,3,1.6666666
425,2012,7,0,9,-.19104391,-.25027966,1,1,1,0,0,1,0,0,0,1.0599999,1,1.6666666
425,2015,9,.11111111,10,1.6646947,1.2230738,1,1,1,1,0,0,0,1,0,2.5,2.5,.66666669
426,2012,4,.25,12,1.7312807,-.83370191,0,1,1,0,1,0,0,1,0,2.05,2,1.6666666
426,2015,5,.2,12,.50164586,.13946423,0,1,1,1,0,0,0,1,0,3,1,1
427,2012,9,.11111111,14,-.20111838,-.84809744,1,1,0,0,0,0,0,1,0,2,2,1.6666666
427,2015,8,.125,12,3.2807844,4.0933867,0,1,1,1,1,0,0,1,0,2.5,2.5,.66666669
428,2012,6,.16666667,2,-.58474231,-.900765,1,1,0,0,1,0,0,1,0,1,1,1.6666666
428,2015,6,.16666667,10,.50164586,2.361244,0,1,1,1,0,0,0,1,0,3,3,1.3333334
429,2012,9,.11111111,2,-2.3313529,-1.1781182,1,1,0,0,1,0,0,1,0,1.5,1.5,1
429,2015,8,.125,6,1.7312807,.45798901,0,1,1,1,0,0,0,1,0,1.5,1.5,1.3333334
430,2012,9,.11111111,14,-1.3540927,-1.3025086,1,1,0,0,0,0,0,0,0,.36299998,.12,.66666669
430,2015,10,.1,12,1.6646947,2.993916,0,1,1,1,0,0,0,1,0,1.51,1.5,1
431,2012,5,.2,2,-2.3313529,-.30123365,0,1,1,0,1,1,0,0,0,4.0149999,4,1.1666666
431,2015,5,.2,7,.50164586,1.9921443,0,1,1,0,0,0,1,0,0,6,1,1
432,2012,4,.25,2,-1.3540927,2.5697703,0,1,1,1,1,0,0,1,0,3.513,2.5,1.6666666
432,2015,4,.25,7,-.65132838,-.10669496,0,1,1,1,0,0,0,1,0,1,1,1.3333334
433,2012,9,.11111111,2,-.58474231,.43963456,0,1,1,0,1,0,0,1,0,1.0015,1,1
433,2015,7,.14285715,16,-.26770446,-1.9992867,0,1,1,1,0,1,0,0,0,2.0999999,2,1
434,2012,6,.16666667,2,-1.3540927,-1.2391492,0,1,0,0,0,0,0,1,0,.25,.25,1
434,2015,5,0,12,1.3483852,.86351413,0,1,1,0,0,0,0,1,0,4.6199999,4.5,1.3333334
435,2012,8,.125,2,-2.3313529,-2.1563497,1,0,0,0,0,1,0,0,0,.36000001,.36000001,.66666669
435,2015,6,.16666667,6,-.26770446,3.4796655,0,1,1,0,0,0,0,0,0,3.0450001,3,1
436,2012,3,.33333334,2,-.26770446,-.27507871,0,1,1,1,0,0,0,1,0,1.02,1,1.3333334
436,2015,6,.16666667,9,-.26770446,.43608201,0,1,1,0,0,1,0,0,0,5.0050001,5,1
437,2012,8,.125,14,.56823194,-.10022172,0,1,0,1,0,0,0,1,0,2.3,1,1
437,2015,6,.16666667,16,-2.3313529,.66691536,0,0,1,0,0,1,0,0,0,2.24,1.5,1
438,2012,5,.2,2,.57830644,-1.0095116,0,1,1,1,0,1,0,0,0,1.015,1,1.3333334
438,2015,6,.16666667,7,-.26770446,-.39492133,0,1,1,1,0,0,0,1,0,3.7,3,0
439,2012,5,0,7,-1.3540927,-1.2276262,1,1,0,1,1,0,0,1,0,1.16,1,1.3333334
439,2015,5,0,7,-.26770446,-1.1018566,0,1,1,0,0,1,0,0,0,1,2,.66666669
440,2012,7,0,16,-.26770446,.68449765,0,1,1,1,1,0,0,1,0,2,1,1
440,2015,6,0,14,-.26770446,1.9680415,0,1,1,0,1,1,0,0,0,4.6799998,4.5,1
441,2012,5,.2,8,-.58474231,-.3094154,1,1,0,1,0,0,0,1,0,1.65,1,1.3333334
442,2012,5,.2,9,-2.397939,-2.4564273,0,1,0,0,0,1,0,0,0,.94499999,.89999998,1
442,2015,5,.2,7,1.6646947,-1.3288906,0,1,0,0,0,0,0,1,0,1.5,1.5,1.3333334
443,2012,4,.25,6,-.58474231,-1.5866536,1,1,0,1,1,0,0,1,0,2,2,1.3333334
443,2015,2,0,6,1.6646947,-1.3294306,0,1,0,0,0,1,0,0,0,1.3,1.3,1
444,2012,6,.16666667,2,-1.5620027,-1.4388508,0,1,0,0,0,1,0,0,0,.63,.60000002,1.3333334
444,2015,9,.11111111,9,.51172036,-.8814438,0,1,0,0,0,1,0,0,0,2.2,2.2,1
445,2012,6,.16666667,12,-1.3540927,-1.2130944,1,1,0,0,0,1,0,0,0,.27000001,.27000001,1.3333334
445,2015,4,.25,14,1.7312807,1.5612259,0,1,0,0,0,0,0,0,1,2,2,1
446,2012,9,0,16,-1.4206787,.48641768,0,1,1,1,0,0,0,1,0,2.79,.60000002,1
446,2015,10,.1,9,3.2807844,1.1716028,0,1,0,0,1,0,0,0,0,3,3,1.3333334
447,2012,10,.1,2,-.20111838,-1.0508227,1,1,0,0,1,1,0,0,0,.89999998,.5,1
447,2015,6,.16666667,9,.51172036,-.46053237,0,1,1,0,0,1,0,0,0,1.5,1.5,1.3333334
448,2012,11,.090909094,16,-1.3540927,-2.2045152,1,0,0,0,0,1,0,0,0,.5,.5,1
448,2015,7,.14285715,16,3.2807844,1.2630692,0,1,1,0,0,1,0,0,0,3,3,1
449,2012,5,.2,2,-.20111838,1.409615,1,0,1,1,1,0,0,1,0,5,0,0
449,2015,4,.25,5,.50164586,.064334266,0,1,0,1,1,0,0,0,1,3,2.5,1
450,2012,9,.11111111,5,-1.3540927,-.87145287,,0,1,1,,1,0,0,0,2,1,.66666669
450,2015,6,0,5,-.20111838,.65131193,0,1,1,0,0,0,0,1,0,3,3,1
451,2012,5,.2,7,-1.2449647,-.16109644,0,0,1,1,1,0,0,1,0,1.002,1,.33333334
451,2015,6,.16666667,10,-.20111838,1.7401774,0,1,1,0,0,0,0,1,0,1.01,1,1
452,2012,5,.2,5,-.26770446,3.1827061,0,1,1,1,1,0,0,1,0,7,0,0
452,2015,5,.2,7,-1.4206787,.54149735,0,1,1,0,1,0,0,1,0,2.006,2,.66666669
453,2012,8,.125,2,-.26770446,-.71498734,0,0,1,0,1,0,0,1,0,3.2,.40000001,.33333334
453,2015,4,0,6,.56823194,1.6880744,0,1,0,0,0,0,0,1,0,5,3,.66666669
454,2012,7,.14285715,12,-1.4206787,-.17646143,0,1,0,0,1,0,0,1,0,2,1,.33333334
454,2015,5,0,16,2.1843216,1.9462497,0,1,1,0,0,0,0,1,0,5.0999999,5,.66666669
455,2012,4,0,2,-2.397939,5.2826104,0,0,0,0,1,0,1,0,0,.5,.5,.33333334
455,2015,5,.2,12,-.20111838,.12005394,0,1,0,0,0,0,0,0,0,1.5,1.5,1
456,2012,10,.1,2,-1.4206787,1.0577379,1,0,0,1,1,1,0,0,0,3,3,.33333334
457,2012,5,.2,2,-.47561437,.46628472,0,1,1,0,1,0,0,1,0,.5,.5,1.3333334
457,2015,5,0,12,.96193039,3.8873115,0,1,1,1,0,0,0,1,0,8.5,8.5,1
458,2012,4,.25,2,.50164586,.74613583,0,1,1,0,1,0,0,1,0,7,3,1
458,2015,4,.25,7,3.2807844,-.08704295,0,0,1,0,0,0,0,1,0,.5,.5,.66666669
459,2012,8,.125,2,.50164586,5.31567,0,1,1,0,0,0,0,1,0,3,3,.33333334
459,2015,4,0,11,1.6646947,1.31575,0,1,1,1,0,0,0,1,0,5.04,5,1
460,2012,8,.125,2,-.26770446,1.5377157,0,1,0,0,1,0,0,1,0,25,5,.33333334
460,2015,4,.25,12,3.3473704,.99104601,0,1,1,0,0,0,0,1,0,3,3,.66666669
461,2012,6,.16666667,2,-.26770446,.5221681,0,1,1,0,1,0,0,1,0,9.1999998,1,.16666667
461,2015,4,.25,8,.56823194,-1.799777,0,1,0,0,0,0,0,1,0,.31,.30000001,1
462,2012,7,.14285715,2,-.26770446,4.3742495,0,1,1,1,1,0,0,1,0,6,1,.16666667
462,2015,5,.2,8,1.7312807,.0050143404,0,1,1,0,1,0,0,0,0,.25999999,.25,1
463,2012,6,.16666667,2,-.47561437,-.79994363,0,1,0,0,1,0,0,1,0,2.5,2,.66666669
463,2015,5,.2,8,.96476126,.70204186,0,1,1,0,0,0,0,1,0,1.4,1.4,.66666669
464,2012,8,0,14,-.26770446,.72597706,0,1,1,0,1,0,0,1,0,8,3,.66666669
464,2015,5,0,14,.96193039,1.5636854,0,1,1,0,0,0,0,1,0,5,5,1
465,2012,4,.25,8,-.65132838,-.3318381,0,1,1,0,1,0,0,0,0,1,1,.33333334
465,2015,4,.25,14,-1.2449647,1.2274168,0,1,1,0,0,0,0,0,1,.89999998,.80000001,2
466,2012,5,0,11,-1.4206787,2.4988101,0,1,1,0,1,0,0,1,0,5.5,5.5,.66666669
466,2015,5,0,9,-1.4206787,-.80062687,0,1,1,0,0,0,0,1,0,3,2,1
467,2012,6,.16666667,2,-1.4206787,6.5321393,0,1,1,1,1,0,0,1,0,1.5,1,.66666669
467,2015,5,.2,5,-1.4206787,.45198759,0,1,1,1,0,0,0,0,1,4,4,1.3333334
468,2012,6,.16666667,7,-1.4206787,2.0216722,0,1,1,0,1,0,0,1,0,4.1999998,2.5,.33333334
468,2015,7,.14285715,6,-1.4206787,.48352173,0,1,1,0,0,0,0,1,0,3.4000001,1,1
469,2012,5,.2,8,-1.4206787,2.6214187,0,1,1,1,0,0,0,1,0,1.5,0,0
469,2015,5,.2,8,-.26770446,-.83431655,0,1,0,1,0,0,0,1,0,2.0999999,2.0999999,1.3333334
470,2012,8,.125,7,-1.4206787,.54314816,0,0,1,0,1,0,0,1,0,2,.5,.16666667
470,2015,7,.14285715,8,-1.4206787,-.42307401,0,1,1,0,1,0,0,0,0,4,3,1
471,2012,11,.090909094,7,-1.4206787,.77104402,0,1,1,0,1,1,0,0,0,1,1,.16666667
471,2015,12,.083333336,7,-1.4206787,-.80109966,0,1,1,0,0,1,0,0,0,4.5,3,1
472,2012,5,.2,2,-2.3313529,.79890841,0,1,1,0,1,1,0,0,0,.5,0,0
472,2015,5,.2,7,-1.4206787,-.050910018,1,1,0,0,0,0,0,1,0,1.03,1,.66666669
473,2012,4,.25,2,-.65132838,1.7154288,0,1,1,1,1,0,0,1,0,2,1,.66666669
473,2015,5,.2,7,-1.4206787,-1.9549636,0,1,0,0,0,1,0,0,0,1.1,1,.66666669
474,2012,4,.25,2,-1.4206787,-.43208709,,0,1,1,,0,0,1,0,7,0,0
474,2015,6,.16666667,5,-1.4206787,-2.6888347,0,1,1,0,0,0,0,1,0,1.5,1.5,.66666669
475,2012,2,0,0,-1.4206787,-.93624121,0,1,1,0,0,1,0,0,0,1.7,0,0
476,2012,5,.2,7,-1.4206787,-.032543775,0,1,1,1,1,0,1,0,0,.69999999,.34999999,.33333334
476,2015,7,.14285715,7,-1.4206787,-2.0489192,0,1,0,0,0,1,0,0,0,.079999998,0,0
477,2012,5,.2,2,-1.4206787,.22379692,0,0,1,0,1,1,0,0,0,.5,.5,.66666669
477,2015,5,.2,5,-2.397939,-1.031365,0,1,1,0,0,0,0,0,0,.81200004,.80000001,.66666669
478,2012,5,.2,2,-.65132838,-1.0835338,0,1,0,0,0,0,0,0,0,.5,.5,.66666669
478,2015,4,.25,2,-1.4206787,-1.0547888,0,1,1,0,0,0,0,0,1,2.75,2,1
479,2012,3,.33333334,2,-.65132838,1.2141631,0,0,1,1,1,0,0,1,0,3,1.5,2
480,2012,5,.2,6,-.65132838,-.42938563,0,1,1,0,1,0,0,0,0,1,.5,.66666669
480,2015,5,.2,6,-1.2449647,.12396374,0,1,1,0,0,0,0,1,0,1.8,1,1.3333334
481,2012,5,0,10,-1.6285887,2.3266616,0,1,1,0,1,0,0,1,0,.69999999,.69999999,.33333334
481,2015,7,.14285715,4,-.08191596,-1.2028522,1,1,0,0,0,1,0,0,0,1.2,1.2,1.3333334
482,2012,3,.33333334,6,.50164586,1.4264129,0,1,1,1,0,0,0,1,0,1,1,.33333334
483,2012,5,.2,7,-1.4206787,.27179754,0,1,1,0,0,0,0,0,0,.5,.5,.33333334
484,2012,4,.25,5,.50164586,1.1060088,0,1,1,1,0,0,0,1,0,1.25,1,.33333334
485,2012,7,.14285715,2,.50164586,.16888212,0,1,1,0,0,0,0,0,0,.5,.5,.33333334
485,2015,6,.16666667,9,.89534432,.26388004,1,1,1,0,0,0,0,0,1,5.0100002,5,.66666669
486,2012,5,.2,2,-.47561437,3.9454491,0,1,1,1,0,0,0,1,0,1.5,1.5,.33333334
486,2015,5,.2,6,-.26770446,-1.020195,0,1,0,1,0,1,0,0,0,.74000001,.74000001,.66666669
487,2012,8,0,2,-.26770446,3.0715821,0,1,1,1,0,0,0,1,0,1.0599999,1,.33333334
487,2015,5,0,12,-.26770446,.78990698,1,1,0,0,0,1,0,0,0,2.3,1,.33333334
488,2012,4,.25,2,.50164586,1.2338424,0,1,1,0,0,0,0,1,0,2.0014999,2,.33333334
488,2015,4,.25,7,-.25762996,-1.3032411,1,1,0,0,0,1,0,0,0,2,2,.66666669
489,2012,4,.25,5,.50164586,-.50845772,0,1,1,1,1,0,0,1,0,.84000003,.80000001,1
489,2015,4,.25,5,-.26770446,-2.0351241,0,1,1,0,0,1,0,0,0,.5,.5,1
490,2012,7,.14285715,5,-.26770446,2.491281,0,1,1,1,0,1,0,0,0,1,1,.16666667
490,2015,5,.2,9,-1.4206787,-.7773391,0,1,1,0,0,0,0,0,1,.5,.5,1.3333334
491,2012,4,.25,0,-.26770446,1.9498179,0,1,1,1,1,0,0,1,0,2.4000001,2,1
491,2015,7,.14285715,9,-1.2449647,-1.2084205,1,1,0,1,0,0,0,0,1,1.6,1.5,1.6666666
492,2012,4,0,5,.50164586,-.62090319,0,1,1,0,0,1,0,0,0,1.02,1,.66666669
492,2015,4,.25,1,-1.4206787,-1.4859285,0,1,0,0,0,0,1,0,0,1.5,1.5,1.3333334
493,2012,6,.16666667,8,-.26770446,3.6900856,0,1,1,1,1,0,0,0,0,3.5,1.5,1.3333334
493,2015,5,0,8,-1.4206787,-.28229976,0,1,0,1,1,0,0,0,1,2,2,1
494,2012,6,.16666667,4,-.26770446,.8489368,0,1,1,1,0,0,0,1,0,1.5,1,.66666669
494,2015,6,.16666667,5,-1.4206787,5.2914066,0,0,1,1,1,0,0,0,1,3,3,1.6666666
495,2012,5,.2,7,-1.2449647,-.19390626,0,0,1,0,0,0,0,1,0,2,1,.66666669
495,2015,4,.25,7,-1.4206787,-.68119842,1,1,1,0,0,0,0,0,1,.60000002,.60000002,1
496,2012,7,.14285715,12,-.26770446,-.11989202,0,1,1,0,0,0,0,1,0,1,1,.66666669
496,2015,6,.16666667,14,-1.4206787,-.43386137,1,1,0,0,1,1,0,0,0,2,2,1
497,2012,4,0,5,.50164586,1.9598526,0,1,1,1,1,0,0,1,0,5,2,1
497,2015,6,.16666667,5,-1.4206787,-1.0410537,0,1,1,0,1,0,0,0,1,1,1,.66666669
498,2012,8,.125,12,.56823194,2.0881288,0,1,0,1,1,0,0,1,0,4,4,1.3333334
498,2015,8,.125,10,-.26770446,4.9817381,0,1,1,1,0,0,0,0,1,2.5,2.5,1.6666666
499,2012,7,.14285715,8,-.65132838,2.374449,0,1,1,0,0,1,0,0,0,2,2,1
500,2012,5,.2,2,.50164586,2.9165347,0,1,1,0,0,0,0,1,0,2,2,.66666669
500,2015,4,.25,5,1.3584597,-1.7573031,0,1,1,1,0,1,0,0,0,.5,.5,1.3333334
501,2012,4,.25,4,-1.4206787,.69278616,0,1,0,0,0,0,0,0,0,2,2,1
501,2015,4,.25,7,-1.4206787,-1.2086283,0,1,1,0,1,0,0,1,0,.60000002,.60000002,1
502,2012,5,.2,6,-.20111838,-1.0520195,0,1,1,1,0,1,0,0,0,2,2,1
502,2015,4,.25,7,-2.397939,-1.7030715,0,1,1,1,1,0,0,1,0,.5,.5,.66666669
503,2012,5,.2,5,-.26770446,.47726062,0,1,1,0,1,0,0,0,1,5.5,1.5,.33333334
503,2015,6,.16666667,3,-.25762996,-1.6702886,0,1,0,0,0,1,0,0,0,.25,.25,.66666669
504,2012,4,.25,5,.50164586,-.43525162,0,1,0,1,0,1,0,0,0,3,3,.33333334
504,2015,4,0,10,-1.4206787,-.30527735,0,0,1,0,0,0,1,0,0,2,2,1.6666666
505,2012,6,.16666667,4,-.20111838,1.5476975,0,1,1,0,0,1,0,0,0,2,2,.33333334
505,2015,4,.25,5,-.26770446,-1.8017259,0,1,0,1,0,0,0,1,0,.51999998,.5,.66666669
506,2012,6,.16666667,2,.50164586,.32484561,0,1,0,0,0,1,0,0,0,8.5,5,1
506,2015,7,0,11,-.26770446,-1.3030761,0,1,1,0,0,1,0,0,0,1.5,1.5,.66666669
507,2012,4,.25,3,-.20111838,.24907975,0,1,1,0,0,0,0,1,0,2,2,.66666669
507,2015,4,.25,4,-.26770446,.17571662,1,1,1,0,0,0,0,1,0,3,3,1.3333334
508,2012,7,.14285715,7,-.20111838,.6526109,0,1,1,1,0,0,0,1,0,2,2,1
508,2015,7,.14285715,5,-1.4206787,-.70949459,0,1,0,0,0,1,0,0,0,1,1,1
509,2012,5,.2,3,-.20111838,.60006303,0,1,1,0,1,0,0,1,0,2,2,.33333334
509,2015,6,.16666667,12,-1.4206787,-2.2108858,0,1,0,0,0,1,0,0,0,1,1,1.6666666
510,2012,11,.090909094,6,-1.3540927,.83407342,0,1,1,0,0,1,0,0,0,2,2,.66666669
510,2015,10,.1,5,-1.4206787,-.17205121,0,0,1,0,0,0,0,0,1,.5,.5,1.3333334
511,2012,7,0,2,-.20111838,2.8522472,0,1,0,0,0,0,0,1,0,4,3,.66666669
